,id,actor,title,return
41,15602,Ann-Margret,Grumpier Old Men,0.0
42,15602,Sophia Loren,Grumpier Old Men,0.0
43,15602,Daryl Hannah,Grumpier Old Men,0.0
44,15602,Burgess Meredith,Grumpier Old Men,0.0
45,15602,Kevin Pollak,Grumpier Old Men,0.0
46,31357,Whitney Houston,Waiting to Exhale,5.09075975
47,31357,Angela Bassett,Waiting to Exhale,5.09075975
48,31357,Loretta Devine,Waiting to Exhale,5.09075975
49,31357,Lela Rochon,Waiting to Exhale,5.09075975
50,31357,Gregory Hines,Waiting to Exhale,5.09075975
51,31357,Dennis Haysbert,Waiting to Exhale,5.09075975
52,31357,Michael Beach,Waiting to Exhale,5.09075975
53,31357,Mykelti Williamson,Waiting to Exhale,5.09075975
54,31357,Lamont Johnson,Waiting to Exhale,5.09075975
55,31357,Wesley Snipes,Waiting to Exhale,5.09075975
56,11862,Steve Martin,Father of the Bride Part II,0.0
57,11862,Diane Keaton,Father of the Bride Part II,0.0
58,11862,Martin Short,Father of the Bride Part II,0.0
59,11862,Kimberly Williams-Paisley,Father of the Bride Part II,0.0
60,11862,George Newbern,Father of the Bride Part II,0.0
61,11862,Kieran Culkin,Father of the Bride Part II,0.0
62,11862,BD Wong,Father of the Bride Part II,0.0
63,11862,Peter Michael Goetz,Father of the Bride Part II,0.0
64,11862,Kate McGregor-Stewart,Father of the Bride Part II,0.0
65,11862,Jane Adams,Father of the Bride Part II,0.0
66,11862,Eugene Levy,Father of the Bride Part II,0.0
67,11862,Lori Alan,Father of the Bride Part II,0.0
68,949,Al Pacino,Heat,3.123946966666667
69,949,Robert De Niro,Heat,3.123946966666667
70,949,Val Kilmer,Heat,3.123946966666667
71,949,Jon Voight,Heat,3.123946966666667
72,949,Tom Sizemore,Heat,3.123946966666667
73,949,Diane Venora,Heat,3.123946966666667
74,949,Amy Brenneman,Heat,3.123946966666667
75,949,Ashley Judd,Heat,3.123946966666667
76,949,Mykelti Williamson,Heat,3.123946966666667
77,949,Natalie Portman,Heat,3.123946966666667
78,949,Ted Levine,Heat,3.123946966666667
79,949,Tom Noonan,Heat,3.123946966666667
80,949,Tone Loc,Heat,3.123946966666667
81,949,Hank Azaria,Heat,3.123946966666667
82,949,Wes Studi,Heat,3.123946966666667
83,949,Dennis Haysbert,Heat,3.123946966666667
84,949,Danny Trejo,Heat,3.123946966666667
85,949,Henry Rollins,Heat,3.123946966666667
86,949,William Fichtner,Heat,3.123946966666667
87,949,Kevin Gage,Heat,3.123946966666667
88,949,Susan Traylor,Heat,3.123946966666667
89,949,Jerry Trimble,Heat,3.123946966666667
90,949,Ricky Harris,Heat,3.123946966666667
91,949,Jeremy Piven,Heat,3.123946966666667
92,949,Xander Berkeley,Heat,3.123946966666667
93,949,Begonya Plaza,Heat,3.123946966666667
94,949,Rick Avery,Heat,3.123946966666667
95,949,Hazelle Goodman,Heat,3.123946966666667
96,949,Ray Buktenica,Heat,3.123946966666667
97,949,Max Daniels,Heat,3.123946966666667
98,949,Vince Deadrick Jr.,Heat,3.123946966666667
99,949,Steven Ford,Heat,3.123946966666667
100,949,Farrah Forke,Heat,3.123946966666667
101,949,Patricia Healy,Heat,3.123946966666667
102,949,Paul Herman,Heat,3.123946966666667
103,949,Cindy Katz,Heat,3.123946966666667
104,949,Brian Libby,Heat,3.123946966666667
105,949,Dan Martin,Heat,3.123946966666667
106,949,Mario Roberts,Heat,3.123946966666667
107,949,"Thomas Rosales, Jr.",Heat,3.123946966666667
108,949,Yvonne Zima,Heat,3.123946966666667
109,949,Mick Gould,Heat,3.123946966666667
110,949,Bud Cort,Heat,3.123946966666667
111,949,Viviane Vives,Heat,3.123946966666667
112,949,Kim Staunton,Heat,3.123946966666667
113,949,Martin Ferrero,Heat,3.123946966666667
114,949,Brad Baldridge,Heat,3.123946966666667
115,949,Andrew Camuccio,Heat,3.123946966666667
116,949,Kenny Endoso,Heat,3.123946966666667
117,949,Kimberly Flynn,Heat,3.123946966666667
118,949,Niki Harris,Heat,3.123946966666667
119,949,Bill McIntosh,Heat,3.123946966666667
120,949,Rick Marzan,Heat,3.123946966666667
121,949,Terry Miller,Heat,3.123946966666667
122,949,Daniel O'Haco,Heat,3.123946966666667
123,949,Kai Soremekun,Heat,3.123946966666667
124,949,Peter Blackwell,Heat,3.123946966666667
125,949,Trevor Coppola,Heat,3.123946966666667
126,949,Mary Kircher,Heat,3.123946966666667
127,949,Darin Mangan,Heat,3.123946966666667
128,949,Robert Miranda,Heat,3.123946966666667
129,949,Manny Perry,Heat,3.123946966666667
130,949,Iva Franks Singer,Heat,3.123946966666667
131,949,Tim Werner,Heat,3.123946966666667
132,949,Philip Ettington,Heat,3.123946966666667
133,11860,Harrison Ford,Sabrina,0.0
134,11860,Julia Ormond,Sabrina,0.0
135,11860,Greg Kinnear,Sabrina,0.0
136,11860,Angie Dickinson,Sabrina,0.0
137,11860,Nancy Marchand,Sabrina,0.0
138,11860,John Wood,Sabrina,0.0
139,11860,Richard Crenna,Sabrina,0.0
140,11860,Lauren Holly,Sabrina,0.0
141,11860,Dana Ivey,Sabrina,0.0
142,11860,Fanny Ardant,Sabrina,0.0
143,11860,Patrick Bruel,Sabrina,0.0
144,11860,Paul Giamatti,Sabrina,0.0
145,11860,Miriam Colón,Sabrina,0.0
146,11860,Elizabeth Franz,Sabrina,0.0
147,11860,Valérie Lemercier,Sabrina,0.0
148,11860,Becky Ann Baker,Sabrina,0.0
149,11860,John C. Vennema,Sabrina,0.0
150,11860,Margo Martindale,Sabrina,0.0
151,11860,J. Smith-Cameron,Sabrina,0.0
152,11860,Christine Luneau-Lipton,Sabrina,0.0
153,11860,Michael Dees,Sabrina,0.0
154,11860,Denis Holmes,Sabrina,0.0
155,11860,Jo-Jo Lowe,Sabrina,0.0
156,11860,Ira Wheeler,Sabrina,0.0
157,11860,Philippa Cooper,Sabrina,0.0
158,11860,Ayako Kawahara,Sabrina,0.0
159,11860,François Genty,Sabrina,0.0
160,11860,Guillaume Gallienne,Sabrina,0.0
161,11860,Inés Sastre,Sabrina,0.0
162,11860,Phina Oruche,Sabrina,0.0
163,11860,Andrea Behalikova,Sabrina,0.0
164,11860,Jennifer Herrera,Sabrina,0.0
165,11860,Kristina Kumlin,Sabrina,0.0
166,11860,Eva Linderholm,Sabrina,0.0
167,11860,Carmen Chaplin,Sabrina,0.0
168,11860,Micheline Van de Velde,Sabrina,0.0
169,11860,Joanna Rhodes,Sabrina,0.0
170,11860,Alan Boone,Sabrina,0.0
171,11860,Patrick Forster-Delmas,Sabrina,0.0
172,11860,Kentaro Matsuo,Sabrina,0.0
173,11860,Peter McKernan,Sabrina,0.0
174,11860,Ed Connelly,Sabrina,0.0
175,11860,Ronald L. Schwary,Sabrina,0.0
176,11860,Alvin Lum,Sabrina,0.0
177,11860,Siching Song,Sabrina,0.0
178,11860,Phil Nee,Sabrina,0.0
179,11860,Randy Becker,Sabrina,0.0
180,11860,Susan Browning,Sabrina,0.0
181,11860,Anthony Mondal,Sabrina,0.0
182,11860,Peter Parks,Sabrina,0.0
183,11860,Woodrow Asai,Sabrina,0.0
184,11860,Eric Bruno Borgman,Sabrina,0.0
185,11860,Michael Cline,Sabrina,0.0
186,11860,Christopher Del Gaudio,Sabrina,0.0
187,11860,Philippe Hartmann,Sabrina,0.0
188,11860,Jerry Quinn,Sabrina,0.0
189,11860,Dori Rosenthal,Sabrina,0.0
190,45325,Jonathan Taylor Thomas,Tom and Huck,0.0
191,45325,Brad Renfro,Tom and Huck,0.0
192,45325,Rachael Leigh Cook,Tom and Huck,0.0
193,45325,Michael McShane,Tom and Huck,0.0
194,45325,Amy Wright,Tom and Huck,0.0
195,45325,Eric Schweig,Tom and Huck,0.0
196,45325,Tamara Mello,Tom and Huck,0.0
197,9091,Jean-Claude Van Damme,Sudden Death,1.8385763142857143
198,9091,Powers Boothe,Sudden Death,1.8385763142857143
199,9091,Dorian Harewood,Sudden Death,1.8385763142857143
200,9091,Raymond J. Barry,Sudden Death,1.8385763142857143
201,9091,Ross Malinger,Sudden Death,1.8385763142857143
202,9091,Whittni Wright,Sudden Death,1.8385763142857143
203,710,Pierce Brosnan,GoldenEye,6.072310931034483
204,710,Sean Bean,GoldenEye,6.072310931034483
205,710,Izabella Scorupco,GoldenEye,6.072310931034483
206,710,Famke Janssen,GoldenEye,6.072310931034483
207,710,Joe Don Baker,GoldenEye,6.072310931034483
208,710,Judi Dench,GoldenEye,6.072310931034483
209,710,Gottfried John,GoldenEye,6.072310931034483
210,710,Robbie Coltrane,GoldenEye,6.072310931034483
211,710,Alan Cumming,GoldenEye,6.072310931034483
212,710,Tchéky Karyo,GoldenEye,6.072310931034483
213,710,Desmond Llewelyn,GoldenEye,6.072310931034483
214,710,Samantha Bond,GoldenEye,6.072310931034483
215,710,Michael Kitchen,GoldenEye,6.072310931034483
216,710,Serena Gordon,GoldenEye,6.072310931034483
217,710,Simon Kunz,GoldenEye,6.072310931034483
218,710,Billy J. Mitchell,GoldenEye,6.072310931034483
219,710,Constantine Gregory,GoldenEye,6.072310931034483
220,710,Minnie Driver,GoldenEye,6.072310931034483
221,710,Michelle Arthur,GoldenEye,6.072310931034483
222,710,Ravil Isyanov,GoldenEye,6.072310931034483
223,9087,Michael Douglas,The American President,1.739991870967742
224,9087,Annette Bening,The American President,1.739991870967742
225,9087,Michael J. Fox,The American President,1.739991870967742
226,9087,Martin Sheen,The American President,1.739991870967742
227,9087,Anna Deavere Smith,The American President,1.739991870967742
228,9087,Shawna Waldron,The American President,1.739991870967742
229,9087,Samantha Mathis,The American President,1.739991870967742
230,9087,David Paymer,The American President,1.739991870967742
231,9087,Richard Dreyfuss,The American President,1.739991870967742
232,9087,Nina Siemaszko,The American President,1.739991870967742
233,9087,Wendie Malick,The American President,1.739991870967742
234,9087,Beau Billingslea,The American President,1.739991870967742
235,9087,Gail Strickland,The American President,1.739991870967742
236,9087,Joshua Malina,The American President,1.739991870967742
237,9087,Clement von Franckenstein,The American President,1.739991870967742
238,9087,John Mahoney,The American President,1.739991870967742
239,9087,John Mahon,The American President,1.739991870967742
240,9087,Gabriel Jarret,The American President,1.739991870967742
241,12110,Leslie Nielsen,Dracula: Dead and Loving It,0.0
242,12110,Amy Yasbeck,Dracula: Dead and Loving It,0.0
243,12110,Peter MacNicol,Dracula: Dead and Loving It,0.0
244,12110,Lysette Anthony,Dracula: Dead and Loving It,0.0
245,12110,Harvey Korman,Dracula: Dead and Loving It,0.0
246,12110,Steven Weber,Dracula: Dead and Loving It,0.0
247,12110,Mark Blankfield,Dracula: Dead and Loving It,0.0
248,12110,Megan Cavanagh,Dracula: Dead and Loving It,0.0
249,12110,Gregg Binkley,Dracula: Dead and Loving It,0.0
250,12110,Anne Bancroft,Dracula: Dead and Loving It,0.0
251,21032,Kevin Bacon,Balto,0.0
252,21032,Bob Hoskins,Balto,0.0
253,21032,Bridget Fonda,Balto,0.0
254,21032,Jim Cummings,Balto,0.0
255,21032,Phil Collins,Balto,0.0
256,21032,Juliette Brewer,Balto,0.0
257,21032,Jack Angel,Balto,0.0
258,21032,Danny Mann,Balto,0.0
259,21032,Robbie Rist,Balto,0.0
260,21032,Sandra Dickinson,Balto,0.0
261,21032,Frank Welker,Balto,0.0
262,21032,Miriam Margolyes,Balto,0.0
263,21032,Lola Bates-Campbell,Balto,0.0
264,10858,Anthony Hopkins,Nixon,0.3109492045454545
265,10858,Joan Allen,Nixon,0.3109492045454545
266,10858,Powers Boothe,Nixon,0.3109492045454545
267,10858,Ed Harris,Nixon,0.3109492045454545
268,10858,Bob Hoskins,Nixon,0.3109492045454545
269,10858,E.G. Marshall,Nixon,0.3109492045454545
270,10858,David Paymer,Nixon,0.3109492045454545
271,10858,David Hyde Pierce,Nixon,0.3109492045454545
272,10858,Paul Sorvino,Nixon,0.3109492045454545
273,10858,Mary Steenburgen,Nixon,0.3109492045454545
274,10858,J.T. Walsh,Nixon,0.3109492045454545
275,10858,James Woods,Nixon,0.3109492045454545
276,10858,Brian Bedford,Nixon,0.3109492045454545
277,10858,Kevin Dunn,Nixon,0.3109492045454545
278,10858,Fyvush Finkel,Nixon,0.3109492045454545
279,10858,Annabeth Gish,Nixon,0.3109492045454545
280,10858,Larry Hagman,Nixon,0.3109492045454545
281,10858,Madeline Kahn,Nixon,0.3109492045454545
282,10858,Dan Hedaya,Nixon,0.3109492045454545
283,10858,Bridgette Wilson,Nixon,0.3109492045454545
284,10858,Tom Bower,Nixon,0.3109492045454545
285,10858,Tony Goldwyn,Nixon,0.3109492045454545
286,10858,Edward Herrmann,Nixon,0.3109492045454545
287,10858,Tony Lo Bianco,Nixon,0.3109492045454545
288,10858,Saul Rubinek,Nixon,0.3109492045454545
289,10858,Robert Beltran,Nixon,0.3109492045454545
290,10858,John Cunningham,Nixon,0.3109492045454545
291,10858,John Diehl,Nixon,0.3109492045454545
292,10858,John C. McGinley,Nixon,0.3109492045454545
293,10858,Michael Chiklis,Nixon,0.3109492045454545
294,10858,Ric Young,Nixon,0.3109492045454545
295,10858,Boris Sichkin,Nixon,0.3109492045454545
296,10858,Sam Waterston,Nixon,0.3109492045454545
297,10858,Marley Shelton,Nixon,0.3109492045454545
298,1408,Geena Davis,Cutthroat Island,0.1022175714285714
299,1408,Matthew Modine,Cutthroat Island,0.1022175714285714
300,1408,Frank Langella,Cutthroat Island,0.1022175714285714
301,1408,Maury Chaykin,Cutthroat Island,0.1022175714285714
302,1408,Patrick Malahide,Cutthroat Island,0.1022175714285714
303,1408,Stan Shaw,Cutthroat Island,0.1022175714285714
304,1408,Rex Linn,Cutthroat Island,0.1022175714285714
305,1408,Paul Dillon,Cutthroat Island,0.1022175714285714
306,1408,Christopher Masterson,Cutthroat Island,0.1022175714285714
307,1408,Jimmie F. Skaggs,Cutthroat Island,0.1022175714285714
308,1408,Harris Yulin,Cutthroat Island,0.1022175714285714
309,1408,Carl Chase,Cutthroat Island,0.1022175714285714
310,1408,Peter Geeves,Cutthroat Island,0.1022175714285714
311,1408,Angus Wright,Cutthroat Island,0.1022175714285714
312,1408,Ken Bones,Cutthroat Island,0.1022175714285714
313,1408,Mary Peach,Cutthroat Island,0.1022175714285714
314,1408,Thomas Lockyer,Cutthroat Island,0.1022175714285714
315,1408,Roger Booth,Cutthroat Island,0.1022175714285714
316,1408,George Murcell,Cutthroat Island,0.1022175714285714
317,1408,Simon Atherton,Cutthroat Island,0.1022175714285714
318,1408,Dickey Beer,Cutthroat Island,0.1022175714285714
319,1408,Christopher Halliday,Cutthroat Island,0.1022175714285714
320,1408,Chris Johnston,Cutthroat Island,0.1022175714285714
321,1408,Richard Leaf,Cutthroat Island,0.1022175714285714
322,1408,Tam White,Cutthroat Island,0.1022175714285714
323,1408,Rupert Vansittart,Cutthroat Island,0.1022175714285714
324,1408,Nick Bartlett,Cutthroat Island,0.1022175714285714
325,1408,David Bailie,Cutthroat Island,0.1022175714285714
326,1408,Kwame Kwei-Armah,Cutthroat Island,0.1022175714285714
327,1408,Ramon Tikaram,Cutthroat Island,0.1022175714285714
328,1408,Christopher Adamson,Cutthroat Island,0.1022175714285714
329,524,Robert De Niro,Casino,2.2329302884615383
330,524,Sharon Stone,Casino,2.2329302884615383
331,524,Joe Pesci,Casino,2.2329302884615383
332,524,James Woods,Casino,2.2329302884615383
333,524,Don Rickles,Casino,2.2329302884615383
334,524,Alan King,Casino,2.2329302884615383
335,524,Kevin Pollak,Casino,2.2329302884615383
336,524,Pasquale Cajano,Casino,2.2329302884615383
337,524,L.Q. Jones,Casino,2.2329302884615383
338,524,Dick Smothers,Casino,2.2329302884615383
339,524,Frank Vincent,Casino,2.2329302884615383
340,524,Oscar Goodman,Casino,2.2329302884615383
341,524,Richard Riehle,Casino,2.2329302884615383
342,524,Catherine Scorsese,Casino,2.2329302884615383
343,524,Vinny Vella,Casino,2.2329302884615383
344,524,Nobu Matsuhisa,Casino,2.2329302884615383
345,524,Erika von Tagen,Casino,2.2329302884615383
346,524,Nick Mazzola,Casino,2.2329302884615383
347,524,David Rose,Casino,2.2329302884615383
348,524,John Bloom,Casino,2.2329302884615383
349,524,Joseph Rigano,Casino,2.2329302884615383
350,524,Philip Suriano,Casino,2.2329302884615383
351,524,Melissa Prophet,Casino,2.2329302884615383
352,524,Bill Allison,Casino,2.2329302884615383
353,524,Joe La Due,Casino,2.2329302884615383
354,524,Joseph P. Reidy,Casino,2.2329302884615383
355,524,Craig Vincent,Casino,2.2329302884615383
356,524,Carl Ciarfalio,Casino,2.2329302884615383
357,524,Gene Ruffini,Casino,2.2329302884615383
358,524,Dominick Grieco,Casino,2.2329302884615383
359,524,Clem Caserta,Casino,2.2329302884615383
360,524,Daniel P. Conte,Casino,2.2329302884615383
361,524,Joey DePinto,Casino,2.2329302884615383
362,524,Jack Orend,Casino,2.2329302884615383
363,524,Paul Herman,Casino,2.2329302884615383
364,524,Jed Mills,Casino,2.2329302884615383
365,524,Claudia Haro,Casino,2.2329302884615383
366,524,Ffolliott Le Coque,Casino,2.2329302884615383
367,524,John Manca,Casino,2.2329302884615383
368,524,Ronald Maccone,Casino,2.2329302884615383
369,524,Joseph Bono,Casino,2.2329302884615383
370,524,Frank Adonis,Casino,2.2329302884615383
371,524,Anthony Russell,Casino,2.2329302884615383
372,524,Stuart Nisbet,Casino,2.2329302884615383
373,524,Alfred Nittoli,Casino,2.2329302884615383
374,4584,Kate Winslet,Sense and Sensibility,8.181818181818182
375,4584,Emma Thompson,Sense and Sensibility,8.181818181818182
376,4584,Hugh Grant,Sense and Sensibility,8.181818181818182
377,4584,Tom Wilkinson,Sense and Sensibility,8.181818181818182
378,4584,Alan Rickman,Sense and Sensibility,8.181818181818182
379,4584,Imogen Stubbs,Sense and Sensibility,8.181818181818182
380,4584,Greg Wise,Sense and Sensibility,8.181818181818182
381,4584,Hugh Laurie,Sense and Sensibility,8.181818181818182
382,4584,Imelda Staunton,Sense and Sensibility,8.181818181818182
383,4584,Robert Hardy,Sense and Sensibility,8.181818181818182
384,4584,Oliver Ford Davies,Sense and Sensibility,8.181818181818182
385,4584,James Fleet,Sense and Sensibility,8.181818181818182
386,4584,Harriet Walter,Sense and Sensibility,8.181818181818182
387,4584,Gemma Jones,Sense and Sensibility,8.181818181818182
388,4584,Emilie François,Sense and Sensibility,8.181818181818182
389,4584,Elizabeth Spriggs,Sense and Sensibility,8.181818181818182
390,4584,Richard Lumsden,Sense and Sensibility,8.181818181818182
391,5,Tim Roth,Four Rooms,1.075
392,5,Tim Roth,Four Rooms,1.075
393,5,Tim Roth,Four Rooms,1.075
394,5,Tim Roth,Four Rooms,1.075
395,5,Antonio Banderas,Four Rooms,1.075
396,5,Antonio Banderas,Four Rooms,1.075
397,5,Antonio Banderas,Four Rooms,1.075
398,5,Antonio Banderas,Four Rooms,1.075
399,5,Jennifer Beals,Four Rooms,1.075
400,5,Jennifer Beals,Four Rooms,1.075
401,5,Jennifer Beals,Four Rooms,1.075
402,5,Jennifer Beals,Four Rooms,1.075
403,5,Madonna,Four Rooms,1.075
404,5,Madonna,Four Rooms,1.075
405,5,Madonna,Four Rooms,1.075
406,5,Madonna,Four Rooms,1.075
407,5,Marisa Tomei,Four Rooms,1.075
408,5,Marisa Tomei,Four Rooms,1.075
409,5,Marisa Tomei,Four Rooms,1.075
410,5,Marisa Tomei,Four Rooms,1.075
411,5,Bruce Willis,Four Rooms,1.075
412,5,Bruce Willis,Four Rooms,1.075
413,5,Bruce Willis,Four Rooms,1.075
414,5,Bruce Willis,Four Rooms,1.075
415,5,Quentin Tarantino,Four Rooms,1.075
416,5,Quentin Tarantino,Four Rooms,1.075
417,5,Quentin Tarantino,Four Rooms,1.075
418,5,Sammi Davis,Four Rooms,1.075
419,5,Sammi Davis,Four Rooms,1.075
420,5,Sammi Davis,Four Rooms,1.075
421,5,Sammi Davis,Four Rooms,1.075
422,5,Amanda de Cadenet,Four Rooms,1.075
423,5,Amanda de Cadenet,Four Rooms,1.075
424,5,Amanda de Cadenet,Four Rooms,1.075
425,5,Amanda de Cadenet,Four Rooms,1.075
426,5,Valeria Golino,Four Rooms,1.075
427,5,Valeria Golino,Four Rooms,1.075
428,5,Valeria Golino,Four Rooms,1.075
429,5,Valeria Golino,Four Rooms,1.075
430,5,Lili Taylor,Four Rooms,1.075
431,5,Lili Taylor,Four Rooms,1.075
432,5,Lili Taylor,Four Rooms,1.075
433,5,Lili Taylor,Four Rooms,1.075
434,5,Lawrence Bender,Four Rooms,1.075
435,5,Lawrence Bender,Four Rooms,1.075
436,5,Lawrence Bender,Four Rooms,1.075
437,5,Lawrence Bender,Four Rooms,1.075
438,5,Ione Skye,Four Rooms,1.075
439,5,Ione Skye,Four Rooms,1.075
440,5,Ione Skye,Four Rooms,1.075
441,5,Ione Skye,Four Rooms,1.075
442,5,Alicia Witt,Four Rooms,1.075
443,5,Alicia Witt,Four Rooms,1.075
444,5,Alicia Witt,Four Rooms,1.075
445,5,Alicia Witt,Four Rooms,1.075
446,5,David Proval,Four Rooms,1.075
447,5,David Proval,Four Rooms,1.075
448,5,David Proval,Four Rooms,1.075
449,5,David Proval,Four Rooms,1.075
450,5,Lana McKissack,Four Rooms,1.075
451,5,Lana McKissack,Four Rooms,1.075
452,5,Lana McKissack,Four Rooms,1.075
453,5,Lana McKissack,Four Rooms,1.075
454,5,Tamlyn Tomita,Four Rooms,1.075
455,5,Tamlyn Tomita,Four Rooms,1.075
456,5,Tamlyn Tomita,Four Rooms,1.075
457,5,Tamlyn Tomita,Four Rooms,1.075
458,5,Kathy Griffin,Four Rooms,1.075
459,5,Kathy Griffin,Four Rooms,1.075
460,5,Kathy Griffin,Four Rooms,1.075
461,5,Kathy Griffin,Four Rooms,1.075
462,5,Paul Calderon,Four Rooms,1.075
463,5,Paul Calderon,Four Rooms,1.075
464,5,Paul Calderon,Four Rooms,1.075
465,5,Paul Calderon,Four Rooms,1.075
466,5,Salma Hayek,Four Rooms,1.075
467,5,Salma Hayek,Four Rooms,1.075
468,5,Salma Hayek,Four Rooms,1.075
469,5,Salma Hayek,Four Rooms,1.075
470,5,Patricia Vonne,Four Rooms,1.075
471,5,Patricia Vonne,Four Rooms,1.075
472,5,Patricia Vonne,Four Rooms,1.075
473,5,Patricia Vonne,Four Rooms,1.075
474,5,Danny Verduzco,Four Rooms,1.075
475,5,Danny Verduzco,Four Rooms,1.075
476,5,Danny Verduzco,Four Rooms,1.075
477,5,Danny Verduzco,Four Rooms,1.075
478,5,Kimberly Blair,Four Rooms,1.075
479,5,Kimberly Blair,Four Rooms,1.075
480,5,Kimberly Blair,Four Rooms,1.075
481,5,Kimberly Blair,Four Rooms,1.075
482,5,Marc Lawrence,Four Rooms,1.075
483,5,Marc Lawrence,Four Rooms,1.075
484,5,Marc Lawrence,Four Rooms,1.075
485,5,Marc Lawrence,Four Rooms,1.075
486,9273,Jim Carrey,Ace Ventura: When Nature Calls,7.079517766666667
487,9273,Ian McNeice,Ace Ventura: When Nature Calls,7.079517766666667
488,9273,Simon Callow,Ace Ventura: When Nature Calls,7.079517766666667
489,9273,Maynard Eziashi,Ace Ventura: When Nature Calls,7.079517766666667
490,9273,Bob Gunton,Ace Ventura: When Nature Calls,7.079517766666667
491,9273,Sophie Okonedo,Ace Ventura: When Nature Calls,7.079517766666667
492,9273,Tommy Davidson,Ace Ventura: When Nature Calls,7.079517766666667
493,9273,Adewale Akinnuoye-Agbaje,Ace Ventura: When Nature Calls,7.079517766666667
494,9273,Danny D. Daniels,Ace Ventura: When Nature Calls,7.079517766666667
495,9273,Sam Motoana Phillips,Ace Ventura: When Nature Calls,7.079517766666667
496,9273,Damon Standifer,Ace Ventura: When Nature Calls,7.079517766666667
497,9273,Andrew Steel,Ace Ventura: When Nature Calls,7.079517766666667
498,9273,Bruce Spence,Ace Ventura: When Nature Calls,7.079517766666667
499,9273,Tom Grunke,Ace Ventura: When Nature Calls,7.079517766666667
500,9273,Arsenio 'Sonny' Trinidad,Ace Ventura: When Nature Calls,7.079517766666667
501,11517,Wesley Snipes,Money Train,0.59051855
502,11517,Woody Harrelson,Money Train,0.59051855
503,11517,Jennifer Lopez,Money Train,0.59051855
504,11517,Robert Blake,Money Train,0.59051855
505,11517,Chris Cooper,Money Train,0.59051855
506,11517,Joe Grifasi,Money Train,0.59051855
507,11517,Scott Sowers,Money Train,0.59051855
508,11517,Skipp Sudduth,Money Train,0.59051855
509,11517,Aida Turturro,Money Train,0.59051855
510,11517,Vincent Pastore,Money Train,0.59051855
511,11517,Enrico Colantoni,Money Train,0.59051855
512,11517,Bill Nunn,Money Train,0.59051855
513,11517,Katie Gill,Money Train,0.59051855
514,11517,Jeremy Roberts,Money Train,0.59051855
515,11517,Joe Bacino,Money Train,0.59051855
516,8012,John Travolta,Get Shorty,3.805012297520661
517,8012,Gene Hackman,Get Shorty,3.805012297520661
518,8012,Rene Russo,Get Shorty,3.805012297520661
519,8012,Danny DeVito,Get Shorty,3.805012297520661
520,8012,Dennis Farina,Get Shorty,3.805012297520661
521,8012,Delroy Lindo,Get Shorty,3.805012297520661
522,8012,James Gandolfini,Get Shorty,3.805012297520661
523,8012,Jon Gries,Get Shorty,3.805012297520661
524,8012,Renee Props,Get Shorty,3.805012297520661
525,8012,David Paymer,Get Shorty,3.805012297520661
526,8012,Martin Ferrero,Get Shorty,3.805012297520661
527,8012,Miguel Sandoval,Get Shorty,3.805012297520661
528,8012,Jacob Vargas,Get Shorty,3.805012297520661
529,8012,Bobby Slayton,Get Shorty,3.805012297520661
530,8012,Linda Hart,Get Shorty,3.805012297520661
531,8012,Jeffrey J. Stephen,Get Shorty,3.805012297520661
532,1710,Sigourney Weaver,Copycat,0.0
